function_path,type,type_name
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_cancel_coprime_factor(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_cancel_mul_L_mod_R(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_cancel_mul_R_mod_L(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_cancel_mul_montgomery_mod(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_cancel_mul_pow2_mod(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_canonical_bytes_high_bit_clear(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_carry_bounded_after_mask(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_conditional_add_l_correct(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_decompose(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_five_limbs_equals_to_nat(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_from_montgomery_limbs_conversion(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_general_bound(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_group_order_bound(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_group_order_is_odd(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_group_order_smaller_than_pow256(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_invert_correctness(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_is_canonical_correctness(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_l_equals_group_order(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_l_limbs_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_l_value_properties(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_limbs_bounded_implies_limbs_bounded_for_sub(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_limbs_bounded_implies_prod_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_mod_cancel(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_montgomery_inverse(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_montgomery_radix_nonzero_mod_group_order(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_mul_factors_congruent_implies_products_congruent(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_mul_internal_correct(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_mul_internal_no_overflow(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_neg_sum_mod(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_negation_sums_to_zero(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_nine_limbs_equals_slice128_as_nat(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_one_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_pow252(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_pow2_260_greater_than_2_group_order(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_r_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_r_equals_spec(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_r_limbs_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_rr_equals_spec(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_rr_limbs_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_scalar52_lt_pow2_256_if_canonical(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_scalar_subtract_no_overflow(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_seq_u64_as_nat_subrange_extend(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_spec_mul_internal_commutative(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_square_internal_correct(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_square_internal_no_overflow(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_square_multiply_step(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_sub_correct_after_loops(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_sub_loop1_invariant(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_sub_new_correct(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_subrange5_eq_scalar52_as_nat(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_zero_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas_extra/lemmas/lemma_bytes_suffix_matches_word_partial(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas_extra/lemmas/lemma_hi_limbs_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas_extra/lemmas/lemma_high_limbs_encode_high_expr(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas_extra/lemmas/lemma_high_low_recombine(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas_extra/lemmas/lemma_limb_from_adjacent_words(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas_extra/lemmas/lemma_lo_limbs_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas_extra/lemmas/lemma_low_limbs_encode_low_expr(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas_extra/lemmas/lemma_montgomery_reduce_cancels_r(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas_extra/lemmas/lemma_montgomery_reduced_sum_congruent(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas_extra/lemmas/lemma_word_contribution_decomposition(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_montgomery_lemmas/lemmas/lemma_from_montgomery_is_product_with_one(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_to_bytes_lemmas/scalar_byte_lemmas/lemmas/lemma_as_bytes_52(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_to_bytes_lemmas/scalar_byte_lemmas/lemmas/lemma_boundary_byte_combines_52(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_to_bytes_lemmas/scalar_byte_lemmas/lemmas/lemma_byte_from_limb_shift_52(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_to_bytes_lemmas/scalar_byte_lemmas/lemmas/lemma_limb0_contribution_correctness_52(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_to_bytes_lemmas/scalar_byte_lemmas/lemmas/lemma_limb1_contribution_correctness_52(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_to_bytes_lemmas/scalar_byte_lemmas/lemmas/lemma_limb2_contribution_correctness_52(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_to_bytes_lemmas/scalar_byte_lemmas/lemmas/lemma_limb3_contribution_correctness_52(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_to_bytes_lemmas/scalar_byte_lemmas/lemmas/lemma_limb4_contribution_correctness_52(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_to_bytes_lemmas/scalar_byte_lemmas/lemmas/lemma_sum_equals_byte_nat_52(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_m1_lemmas/field_lemmas/lemmas/lemma_fourth_root_of_unity(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_m1_lemmas/field_lemmas/lemmas/lemma_i_inverse_is_neg_i(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_m1_lemmas/field_lemmas/lemmas/lemma_mul_i_squared_is_neg(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_m1_lemmas/field_lemmas/lemmas/lemma_multiply_by_i_flips_sign(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_m1_lemmas/field_lemmas/lemmas/lemma_neg_u_times_inv_iu_is_i(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_m1_lemmas/field_lemmas/lemmas/lemma_one_minus_x_times_i(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_m1_lemmas/field_lemmas/lemmas/lemma_one_plus_x_times_i(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_m1_lemmas/field_lemmas/lemmas/lemma_q_times_i_eq_y(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_m1_lemmas/field_lemmas/lemmas/lemma_sqrt_m1_limbs_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_m1_lemmas/field_lemmas/lemmas/lemma_sqrt_m1_nonzero(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_m1_lemmas/field_lemmas/lemmas/lemma_square_root_of_neg_one(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_m1_lemmas/field_lemmas/lemmas/lemma_u_times_inv_iu_is_neg_i(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_algebraic_chain_base(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_canonical_nat_lt_p(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_check_fourth_root_pattern(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_conditional_negate_makes_even(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_decode_invsqrt_facts(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_eq_neg_times_i_implies_zero(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_invsqrt_matches_spec(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_invsqrt_unique(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_is_negative_bridge(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_is_sqrt_ratio_to_field(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_nat_invsqrt_satisfies_relation(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_negate_makes_nonnegative(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_no_square_root_when_times_i(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_nonneg_invsqrt_mul_satisfies_sqrt_ratio(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_nonneg_preserves_sqrt_ratio(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_nonneg_sqrt_ratio_unique(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_nonneg_square_root_unique(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_sqrt_ratio_check_value(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_sqrt_ratio_correctness(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_sqrt_ratio_lift_to_uv(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_sqrt_ratio_matches_invsqrt_mul(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_sqrt_ratio_mutual_exclusion(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_sqrt_ratio_zero_propagation(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_uv7_nonzero(),3,lemma
probe:curve25519-dalek/4.1.3/sqrt_ratio_lemmas/field_lemmas/lemmas/lemma_zero_is_sqrt_ratio(),3,lemma
probe:curve25519-dalek/4.1.3/step1_lemmas/edwards_lemmas/lemmas/lemma_sqrt_ratio_failure_means_invalid_y(),3,lemma
probe:curve25519-dalek/4.1.3/step1_lemmas/edwards_lemmas/lemmas/lemma_sqrt_ratio_implies_on_curve(),3,lemma
probe:curve25519-dalek/4.1.3/step1_lemmas/edwards_lemmas/lemmas/lemma_sqrt_ratio_success_means_valid_y(),3,lemma
probe:curve25519-dalek/4.1.3/step1_lemmas/edwards_lemmas/lemmas/lemma_step1_case_analysis(),3,lemma
probe:curve25519-dalek/4.1.3/step1_lemmas/edwards_lemmas/lemmas/lemma_step1_curve_semantics(),3,lemma
probe:curve25519-dalek/4.1.3/step1_lemmas/edwards_lemmas/lemmas/lemma_u_zero_implies_identity_point(),3,lemma
probe:curve25519-dalek/4.1.3/straus/scalar_mul/serial/backend/Straus<J>#multiscalar_mul_verus(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/straus/scalar_mul/serial/backend/Straus<J>#optional_multiscalar_mul_verus(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_column_sum_all_zero(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_column_sum_canonical(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_column_sum_prefix_eq(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_column_sum_single(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_column_sum_step_zero_digit(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_edwards_point_as_affine_canonical(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_naf_digit_negative_select_preconditions(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_naf_digit_negative_select_preconditions_width8(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_naf_digit_positive_select_preconditions(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_naf_digit_positive_select_preconditions_width8(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_naf_select_is_signed_scalar_mul_affine8(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_naf_select_is_signed_scalar_mul_projective(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_reconstruct_naf_from_eq_helper(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_reconstruct_naf_from_equals_reconstruct(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_reconstruct_radix_16_from_eq_helper(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_reconstruct_radix_16_from_equals_reconstruct(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_select_is_signed_scalar_mul_projective(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_straus_ct_base(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_straus_ct_correct(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_straus_ct_partial_peel_last(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_straus_ct_single(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_straus_ct_step(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_straus_ct_zero_points_from(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_straus_vt_base(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_straus_vt_correct(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_straus_vt_partial_peel_last(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_straus_vt_single(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_straus_vt_step(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_straus_vt_zero_points_from(),3,lemma
probe:curve25519-dalek/4.1.3/straus_lemmas/edwards_lemmas/lemmas/lemma_straus_vt_zero_suffix(),3,lemma
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/choice_and(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/choice_into(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/choice_not(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/choice_or(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/conditional_assign_field_element(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/conditional_assign_generic(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/conditional_assign_u64(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/conditional_negate_affine_niels(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/conditional_negate_field_element(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/conditional_negate_generic(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/conditional_negate_projective_niels(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/conditional_select_field_element(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/conditional_select_u64(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/conditional_swap_montgomery_projective(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/conditional_swap_u64(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/ct_eq_bytes32(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/ct_eq_limbs5(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/ct_eq_u16(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/ct_eq_u8(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/ct_option_is_none(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/ct_option_is_some(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/ct_option_new(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/ct_option_unwrap(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/negate_field_element(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/select(),5,external_assume
probe:curve25519-dalek/4.1.3/subtle_assumes/u64/serial/backend/select_u8(),5,external_assume
probe:curve25519-dalek/4.1.3/sum_lemmas/common_lemmas/lemmas/lemma_sub_symmetric_bound(),3,lemma
probe:curve25519-dalek/4.1.3/sum_lemmas/common_lemmas/lemmas/lemma_sum_bounds(),3,lemma
probe:curve25519-dalek/4.1.3/to_bytes_reduction_lemmas/field_lemmas/lemmas/lemma_as_nat_bound_from_51bit_limbs(),3,lemma
probe:curve25519-dalek/4.1.3/to_bytes_reduction_lemmas/field_lemmas/lemmas/lemma_carry_out_equals_q(),3,lemma
probe:curve25519-dalek/4.1.3/to_bytes_reduction_lemmas/field_lemmas/lemmas/lemma_geometric_sum_5_terms(),3,lemma
probe:curve25519-dalek/4.1.3/to_bytes_reduction_lemmas/field_lemmas/lemmas/lemma_mul_upper_bound(),3,lemma
probe:curve25519-dalek/4.1.3/to_bytes_reduction_lemmas/field_lemmas/lemmas/lemma_p_radix_representation(),3,lemma
probe:curve25519-dalek/4.1.3/to_bytes_reduction_lemmas/field_lemmas/lemmas/lemma_reduction_carry_propagation_is_division(),3,lemma
probe:curve25519-dalek/4.1.3/to_bytes_reduction_lemmas/field_lemmas/lemmas/lemma_reduction_telescoping(),3,lemma
probe:curve25519-dalek/4.1.3/to_bytes_reduction_lemmas/field_lemmas/lemmas/lemma_sub_constants_equal_16p(),3,lemma
probe:curve25519-dalek/4.1.3/to_bytes_reduction_lemmas/field_lemmas/lemmas/lemma_to_bytes_reduction(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_bytes_as_nat_prefix_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_bytes_as_nat_prefix_chunk(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_bytes_seq_as_nat_equals_prefix(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_canonical_bytes_equal(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_decomposition_prefix_rec(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_extract_byte_at_index(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_from_le_bytes(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_horner_to_prefix_step(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_prefix_div_extracts_byte(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_prefix_equal_when_bytes_match(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_prefix_equals_suffix_full(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_prefix_equals_suffix_partial(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_rec_suffix_divisible(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_suffix_zero_when_bytes_zero(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_u64x4_from_le_bytes(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_u8_32_as_nat_eq_bytes_seq_as_nat(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_u8_32_as_nat_equals_rec(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_u8_32_as_nat_equals_suffix_64(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_u8_32_as_nat_first_byte_only(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_u8_32_as_nat_identity(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_u8_32_as_nat_lower_bound(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_u8_32_as_nat_lt_pow2_255(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_u8_32_as_nat_mod_truncates(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_u8_32_as_nat_rec_bound(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_u8_32_as_nat_with_trailing_zeros(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_words64_from_bytes_to_nat_wide(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_words_as_nat_equals_bytes(),3,lemma
probe:curve25519-dalek/4.1.3/to_nat_lemmas/common_lemmas/lemmas/lemma_words_as_nat_upper_bound(),3,lemma
probe:curve25519-dalek/4.1.3/torsion_lemmas/edwards_lemmas/lemmas/lemma_edwards_add_four_torsion_with_neg(),3,lemma
probe:curve25519-dalek/4.1.3/torsion_lemmas/edwards_lemmas/lemmas/lemma_edwards_add_four_torsion_with_two_torsion(),3,lemma
probe:curve25519-dalek/4.1.3/torsion_lemmas/edwards_lemmas/lemmas/lemma_edwards_add_two_torsion_four_torsion(),3,lemma
probe:curve25519-dalek/4.1.3/torsion_lemmas/edwards_lemmas/lemmas/lemma_edwards_add_two_torsion_four_torsion_neg(),3,lemma
probe:curve25519-dalek/4.1.3/torsion_lemmas/edwards_lemmas/lemmas/lemma_edwards_add_two_torsion_self(),3,lemma
probe:curve25519-dalek/4.1.3/torsion_lemmas/edwards_lemmas/lemmas/lemma_edwards_add_zero_coord_denom(),3,lemma
probe:curve25519-dalek/4.1.3/torsion_lemmas/edwards_lemmas/lemmas/lemma_on_curve_x_zero_implies_y_pm_one(),3,lemma
probe:curve25519-dalek/4.1.3/torsion_lemmas/edwards_lemmas/lemmas/lemma_on_curve_y_zero_implies_x_sq_neg_one(),3,lemma
probe:curve25519-dalek/4.1.3/traits/CompressedEdwardsY#IsIdentity<bool>#is_identity(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/traits/EdwardsPoint#IsIdentity<bool>#is_identity(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/traits/MontgomeryPoint#IsIdentity<bool>#is_identity(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/u64_5_as_nat_lemmas/field_lemmas/lemmas/lemma_bridge_pow_as_nat_to_spec(),3,lemma
probe:curve25519-dalek/4.1.3/u64_5_as_nat_lemmas/field_lemmas/lemmas/lemma_fe51_unit_is_one(),3,lemma
probe:curve25519-dalek/4.1.3/u64_5_as_nat_lemmas/field_lemmas/lemmas/lemma_u64_5_as_nat_add(),3,lemma
